t, X, Y, Z, V_X, V_Y, V_Z, traj_id
0.000000000000000000e+00,6.379578781127929199e-01,-7.504795551300046108e-02,1.662984466552734464e+00,9.374546870050117775e+00,3.646759349800242078e-01,-2.535507103243304972e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.477575683593751465e-01,-7.576149940490721491e-02,1.671779594421386683e+00,9.446308061535233946e+00,2.739752830433037634e-01,-2.441069973712160390e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.576005554199216840e-01,-7.650635719299316018e-02,1.680373420715332022e+00,9.506827007814495190e+00,2.024928470672980874e-01,-2.356702400981866230e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.674804687500000000e-01,-7.728003501892090343e-02,1.688786201477050719e+00,9.557720378603871580e+00,1.550993993514009073e-01,-2.281938277461060594e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.773915863037107687e-01,-7.808008670806884655e-02,1.697035560607909943e+00,9.600580511982995446e+00,1.304573873062192246e-01,-2.215955298025131803e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.870365905761718350e-01,-7.887965202331544134e-02,1.704900283813476580e+00,9.635773949838611685e+00,1.232182981542225553e-01,-2.159246043699674988e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.969961547851561967e-01,-7.972506999969483643e-02,1.712868804931640287e+00,9.666527452169770385e+00,1.260550460477658508e-01,-2.107767692079988375e+00,1.000000000000000000e+00
0.000000000000000000e+00,7.069747924804687944e-01,-8.059041976928713047e-02,1.720711555480957111e+00,9.692604118186093132e+00,1.326662360653450001e-01,-2.062254183822879838e+00,1.000000000000000000e+00
0.000000000000000000e+00,7.169695281982422230e-01,-8.147388458251952903e-02,1.728437576293944788e+00,9.714791210943896971e+00,1.379231481780710533e-01,-2.021864201425918051e+00,1.000000000000000000e+00
0.000000000000000000e+00,7.269779205322265403e-01,-8.237385749816894531e-02,1.736053390502929394e+00,9.733746344353814806e+00,1.388867603932093797e-01,-1.985844452709990104e+00,1.000000000000000000e+00
0.000000000000000000e+00,7.367030334472655095e-01,-8.326181411743163729e-02,1.743345451354980424e+00,9.749556735132204111e+00,1.349347721135747136e-01,-1.954346840660620810e+00,1.000000000000000000e+00
0.000000000000000000e+00,7.464373779296874512e-01,-8.416294097900391125e-02,1.750543899536132875e+00,9.763210120798540004e+00,1.268564609736506366e-01,-1.925830632603982018e+00,1.000000000000000000e+00
0.000000000000000000e+00,7.564748382568358132e-01,-8.510414123535153808e-02,1.757865600585937438e+00,9.775354266922565927e+00,1.158211502009717231e-01,-1.899084573179649960e+00,1.000000000000000000e+00
0.000000000000000000e+00,7.665191650390624778e-01,-8.605745315551756314e-02,1.765093803405761719e+00,9.785822327812400800e+00,1.039700883046322938e-01,-1.874476591996672381e+00,1.000000000000000000e+00
0.000000000000000000e+00,7.765694427490232865e-01,-8.702225685119630016e-02,1.772229766845703436e+00,9.794868061785907187e+00,9.301297132196301165e-02,-1.851579436059484829e+00,1.000000000000000000e+00
0.000000000000000000e+00,7.863291168212889204e-01,-8.796892166137693092e-02,1.779068641662597372e+00,9.802496951567462702e+00,8.433970981453574323e-02,-1.830645998214973647e+00,1.000000000000000000e+00
0.000000000000000000e+00,7.960923767089843617e-01,-8.892528533935545321e-02,1.785820312500000062e+00,9.809169211040877912e+00,7.809488067220854424e-02,-1.810680621442608773e+00,1.000000000000000000e+00
0.000000000000000000e+00,8.058592987060546609e-01,-8.989093780517580512e-02,1.792484321594238317e+00,9.815053237339888881e+00,7.424922463818811602e-02,-1.791694117980697554e+00,1.000000000000000000e+00
0.000000000000000000e+00,8.156288909912109419e-01,-9.086554527282712790e-02,1.799055633544922150e+00,9.820257543727391791e+00,7.258691791723405340e-02,-1.772694420545193106e+00,1.000000000000000000e+00
0.000000000000000000e+00,8.256968688964844150e-01,-9.187880516052246427e-02,1.805724792480468466e+00,9.825035836920420707e+00,7.269468445089458108e-02,-1.752947944878988640e+00,1.000000000000000000e+00
0.000000000000000000e+00,8.357667541503904785e-01,-9.290116310119631016e-02,1.812284545898437793e+00,9.829334034858232982e+00,7.415967578922220971e-02,-1.732666761654400700e+00,1.000000000000000000e+00
0.000000000000000000e+00,8.458383941650390314e-01,-9.393261909484863781e-02,1.818724594116210680e+00,9.833245088232716924e+00,7.672181660556115501e-02,-1.711229566719616679e+00,1.000000000000000000e+00
0.000000000000000000e+00,8.559108734130859153e-01,-9.497333526611330401e-02,1.825029487609862944e+00,9.836845043925871224e+00,8.045733910694487234e-02,-1.687768415754494100e+00,1.000000000000000000e+00
0.000000000000000000e+00,8.659838104248048785e-01,-9.602369308471681020e-02,1.831176681518554394e+00,9.840197338585086939e+00,8.593415679863875001e-02,-1.660924260122927265e+00,1.000000000000000000e+00
0.000000000000000000e+00,8.760568237304685590e-01,-9.708447456359863004e-02,1.837129211425781561e+00,9.843361999605424018e+00,9.451774353997971501e-02,-1.630040769352345098e+00,1.000000000000000000e+00
0.000000000000000000e+00,8.861171722412108931e-01,-9.815684318542480802e-02,1.841556472778320019e+00,9.819733888253459497e+00,2.515410225580913539e-01,-1.366685266716411329e+00,1.000000000000000000e+00
0.000000000000000000e+00,8.961545562744140936e-01,-9.926365852355954755e-02,1.842835121154784872e+00,9.806454334509350446e+00,5.836912719999008958e-01,-1.193985907033407123e+00,1.000000000000000000e+00
0.000000000000000000e+00,9.058868408203123446e-01,-1.004182720184326055e-01,1.841207084655761772e+00,9.823806129534332854e+00,1.060306854193109105e+00,-8.175056853179065719e-01,1.000000000000000000e+00
0.000000000000000000e+00,9.159023284912108931e-01,-1.017392921447753951e-01,1.836543960571288991e+00,9.815913723366380239e+00,1.650764776634551900e+00,-2.337834178547243402e-01,1.000000000000000000e+00
0.000000000000000000e+00,9.255982208251952725e-01,-1.031875705718993952e-01,1.829022331237792898e+00,9.746486781666243715e+00,2.257540990134847991e+00,4.135448495192527996e-01,1.000000000000000000e+00
0.000000000000000000e+00,9.355461120605468306e-01,-1.050462150573730491e-01,1.820056800842285050e+00,9.613209943804745805e+00,2.880315738739676945e+00,3.505594383465974739e-01,1.000000000000000000e+00
0.000000000000000000e+00,9.454058074951170454e-01,-1.075803184509277199e-01,1.812753181457519513e+00,9.445348471288824044e+00,3.476392045797823904e+00,1.192071034429553478e-01,1.000000000000000000e+00
0.000000000000000000e+00,9.548212432861327148e-01,-1.107649517059326044e-01,1.807518539428710991e+00,9.276300045726207699e+00,3.987224879106595843e+00,-1.399481869391449862e-01,1.000000000000000000e+00
0.000000000000000000e+00,9.642940521240231933e-01,-1.148075866699218989e-01,1.803828392028808958e+00,9.119928739175904298e+00,4.418192774933529243e+00,-3.776527896545264773e-01,1.000000000000000000e+00
0.000000000000000000e+00,9.734818267822263893e-01,-1.195813655853271290e-01,1.801302452087402584e+00,9.004815527220188187e+00,4.729881210056476881e+00,-4.260521224623357028e-01,1.000000000000000000e+00
0.000000000000000000e+00,9.821247863769534403e-01,-1.247701358795166166e-01,1.798593635559082138e+00,8.974848767463141641e+00,4.852258689448433415e+00,-2.847645850405033374e-01,1.000000000000000000e+00
0.000000000000000000e+00,9.905288696289062944e-01,-1.303576469421386663e-01,1.794386215209960334e+00,9.054540979932191647e+00,4.768529175418913191e+00,-2.016351990679310369e-02,1.000000000000000000e+00
0.000000000000000000e+00,9.989609527587889337e-01,-1.364450931549072155e-01,1.787922134399414054e+00,9.238418937661634800e+00,4.477390855627039201e+00,3.121251476914168599e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.006934204101562313e+00,-1.426319217681884521e-01,1.779476623535156010e+00,9.473516577826778473e+00,4.033382294070255725e+00,6.482631920712464968e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.014933013916015536e+00,-1.492690753936767867e-01,1.768663215637207298e+00,9.722175885004016749e+00,3.470884229922183817e+00,9.783693893958548271e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.022711181640624911e+00,-1.561561203002929665e-01,1.755932121276855495e+00,9.937013108744082501e+00,2.875196790955711457e+00,1.276417865120249795e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.030267868041991886e+00,-1.632780647277831954e-01,1.741538543701171671e+00,1.009912031607211524e+01,2.316118653036492336e+00,1.536041929519620597e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.037391204833984171e+00,-1.704013824462890514e-01,1.726209983825683691e+00,1.020662063106822082e+01,1.857676534959392889e+00,1.750640334416889488e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.044309158325195330e+00,-1.777188873291015714e-01,1.709749145507812873e+00,1.027544379995504364e+01,1.506211819406012342e+00,1.932111516902529136e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.051226348876953320e+00,-1.854473876953124656e-01,1.691793823242187189e+00,1.031890945388809300e+01,1.257160652966116343e+00,2.089287203092581979e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.057936782836913947e+00,-1.933541679382323741e-01,1.672996444702148144e+00,1.034541555207710672e+01,1.106850470504316064e+00,2.220402060623603457e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.064259948730468919e+00,-2.011860466003417558e-01,1.654084625244140572e+00,1.036193082591971049e+01,1.029906550309866997e+00,2.327051695249480190e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.070403900146484455e+00,-2.091614723205566517e-01,1.634632301330566140e+00,1.037363871301073459e+01,9.930319467581197879e-01,2.416689298743742498e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.076376953125000036e+00,-2.172694969177245972e-01,1.614737091064452512e+00,1.038323263548151765e+01,9.726068972744199570e-01,2.491263901647628565e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.082187423706054696e+00,-2.254999351501464910e-01,1.594481506347656063e+00,1.039239405038105524e+01,9.517485924754147675e-01,2.552627225631325381e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.088011703491210902e+00,-2.340981864929198852e-01,1.573310394287109615e+00,1.040224743422713694e+01,9.198696801061093664e-01,2.604827313693959923e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.093514404296874964e+00,-2.425498580932617110e-01,1.552530784606933389e+00,1.041230768260706974e+01,8.758452560422318456e-01,2.645690841692204476e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.099035491943359144e+00,-2.513592720031738170e-01,1.530938072204589551e+00,1.042280463979698268e+01,8.199987942142501485e-01,2.679516067141236579e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.104411849975585946e+00,-2.602647399902344727e-01,1.509206314086914080e+00,1.043283495505929359e+01,7.593477121537636210e-01,2.705589623991686121e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.109648513793945357e+00,-2.692599868774414595e-01,1.487377967834472736e+00,1.044188506675967432e+01,7.007222492038504003e-01,2.724643588349892731e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.114749145507812456e+00,-2.783398246765136919e-01,1.465491371154784783e+00,1.044964665727346365e+01,6.500062885400160750e-01,2.737193100248585420e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.119716644287109153e+00,-2.874997901916503951e-01,1.443581886291503968e+00,1.045601227910225894e+01,6.111355346401969868e-01,2.743517813772651248e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.124412460327148588e+00,-2.964636611938475941e-01,1.422327919006347585e+00,1.046084361687697672e+01,5.860892913051500841e-01,2.743498084729065756e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.129120559692382564e+00,-3.057720756530761808e-01,1.400479087829589853e+00,1.046445562337259538e+01,5.740961253541456699e-01,2.737181666707969363e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.133562622070312331e+00,-3.148761177062988081e-01,1.379360733032226172e+00,1.046651453571039703e+01,5.740898104252254441e-01,2.723804389478735821e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.138002700805664125e+00,-3.243272781372070201e-01,1.357748451232910103e+00,1.046680574281155174e+01,5.863501793110089677e-01,2.700725968087020146e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.142295684814453205e+00,-3.338522338867187522e-01,1.336365509033203169e+00,1.046428212438408245e+01,6.101696310343101004e-01,2.664239883072645032e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.146306686401367347e+00,-3.431716537475585360e-01,1.315959892272949183e+00,1.045681650662584339e+01,6.443420223627089882e-01,2.608510972244884485e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.150248413085937615e+00,-3.528602981567383057e-01,1.295585975646972310e+00,1.047249717967309657e+01,7.609814954885553151e-01,2.302783967611201632e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.153930130004882981e+00,-3.626958465576171631e-01,1.277605247497558549e+00,1.052277781289579295e+01,1.037331839132430211e+00,1.483091085209748305e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.157231063842773411e+00,-3.724380493164063388e-01,1.263228034973144842e+00,1.056241249619779943e+01,1.404865450512724712e+00,5.995131043047556840e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.160351943969726518e+00,-3.827266693115232710e-01,1.251817359924316753e+00,1.059865847018706830e+01,1.782694442014753022e+00,-2.959646736030740466e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.163219070434570401e+00,-3.932938385009765447e-01,1.243482284545898375e+00,1.065284063321209018e+01,2.065184340186819512e+00,-1.037488160059399700e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.165861892700195357e+00,-4.041489028930663197e-01,1.237970924377441717e+00,1.075176090979249288e+01,2.207725760839961193e+00,-1.544645878086608359e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.168302230834960875e+00,-4.152801513671874889e-01,1.235171012878417907e+00,1.089002366003562372e+01,2.196728506210428478e+00,-1.965947489927648340e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.170556869506836017e+00,-4.266708374023437389e-01,1.235121002197265394e+00,1.105447678972726422e+01,2.045768192157570553e+00,-2.368185249084893140e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.172637405395507759e+00,-4.383042526245116699e-01,1.237963142395019478e+00,1.122766836555751979e+01,1.791584887770364176e+00,-2.782816689149867795e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.174555130004882875e+00,-4.501633071899414085e-01,1.243867378234863041e+00,1.139336318289243266e+01,1.484860378983920537e+00,-3.216702218282467829e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.176272735595703223e+00,-4.618692398071289062e-01,1.252559051513671529e+00,1.153711893025883128e+01,1.186084931327950009e+00,-3.611334983339339999e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.177865219116210893e+00,-4.737385940551757657e-01,1.263818206787109766e+00,1.166042981222600083e+01,9.233847370490212425e-01,-3.881801928340801400e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.179408264160156206e+00,-4.860743713378906095e-01,1.276434745788573855e+00,1.176509143157274018e+01,7.147617610903740371e-01,-3.813490267748208762e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.180875244140624947e+00,-4.984720993041991677e-01,1.288847808837890518e+00,1.184946044390635222e+01,5.751355474773259813e-01,-3.685596199973987908e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.182275619506836017e+00,-5.109185409545898837e-01,1.300919151306151988e+00,1.191789942266566804e+01,4.947404123738349258e-01,-3.565440627572507459e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.183616561889648366e+00,-5.234054565429687722e-01,1.312669830322265252e+00,1.197402017631831406e+01,4.558297321604110053e-01,-3.459525556555284265e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.184867248535156348e+00,-5.355580902099608132e-01,1.323802185058593484e+00,1.201927173377638880e+01,4.394309011288247135e-01,-3.369551648935014132e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.186109771728515616e+00,-5.481076431274414240e-01,1.335022544860839933e+00,1.205842340261003542e+01,4.285433219255585513e-01,-3.288849757456356215e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.187275466918945366e+00,-5.603117752075194025e-01,1.345697135925292720e+00,1.209063702833567078e+01,4.134671199107024520e-01,-3.220461572626743152e+00,1.000000000000000000e+00
